date,regime,previous_template,chosen_template,value_template_0,value_template_1,value_template_2,value_template_3,value_template_4,visits_template_0,visits_template_1,visits_template_2,visits_template_3,visits_template_4
2011-03-18,2,0,3,0.002831160341101765,4.875336355046542e-05,0.011111639120597872,0.01296616572245563,-0.009214808863148561,20,20,20,21,19
2011-03-21,2,3,1,0.0021031360226698775,0.006745796425164107,-0.011266400598620201,0.0009124247656033115,-0.0043368264225428395,20,21,19,20,20
2011-03-22,2,1,2,-0.005292518143920395,0.004241150065094942,0.009856490750392355,-0.005934839904921231,0.0016592154685364097,20,20,20,20,20
2011-03-23,2,2,1,0.002147237881685119,0.009074985280743138,0.007044392995405056,-0.005559894151779772,-0.0014493754170987916,20,20,20,20,20
2011-03-24,2,1,3,-0.0031699310591452937,-0.009594147007635292,0.001288446597406055,0.006923770865638665,0.006326835601642539,20,20,20,20,20
2011-03-25,2,3,2,-0.003522878987355902,-0.007794280470122936,0.009542847894031549,-0.003859157316998938,0.005388197632827328,20,19,21,20,20
2011-03-28,2,2,1,0.008151705103937697,0.011019375535979365,-0.009986384906210653,-0.001938461986068725,0.005104880270331797,20,21,19,20,20
2011-03-29,0,1,0,0.010857275352639837,0.0014203942895293026,-0.004846136286512283,0.005306181163357906,-0.0050590409465684685,20,20,20,20,20
2011-03-30,0,0,2,-0.002031068279494848,0.0037885989913400446,0.007589374790053491,-0.0009287297373202546,0.00618389599992827,20,20,20,20,20
2011-03-31,1,2,0,0.007504990145259817,0.00035781645221670354,-0.00704621594607637,0.0032661078129682538,-0.0006386436466469251,20,20,20,20,20
2011-04-01,1,0,0,0.016205791620401207,0.0015540008711577395,-0.0017006451196831223,0.002377155016727404,0.0004426960640269256,21,20,19,20,20
2011-04-04,1,0,2,0.00028073624222009095,-0.004410500764722311,0.005583496272875165,-0.00027586821827777636,0.0008488864871135279,20,20,20,20,20
2011-04-05,1,2,1,-0.0008342844486179583,0.004932880492449274,-0.0012840045384803476,-0.00013317301428683522,-0.002337525797182382,20,20,20,20,20
2011-04-06,1,1,0,0.00887534741221114,-0.0007501740023537159,0.0038398385301141,0.002573272745352004,0.0035518418255274325,20,20,20,20,20
2011-04-07,1,0,0,0.0017336905921958965,0.001974357751611674,0.001340627023916272,0.002440621878810278,0.002093500645741398,20,20,20,20,20
2011-04-08,1,0,3,0.0030401492874875327,0.0005980745022644417,-0.0018558319532832688,0.004465483643553593,0.0041773182553894285,20,20,20,20,20
2011-04-11,1,3,1,-0.006379195763364773,0.00556221048390545,-0.0030287933502146673,-0.004651087595787399,-0.006073829601386662,20,20,20,20,20
2011-04-12,1,1,2,-0.0026331576106933996,0.0021664213676464887,0.0034136540786064637,0.0008520987047885198,0.001029748839357431,20,20,20,20,20
2011-04-13,1,2,3,0.004224286817534765,-0.0024555028211634446,-0.003552126263849361,0.006519018556803438,0.0029629968762335396,20,20,20,20,20
2011-04-14,1,3,0,0.009031249108844284,-0.0006454616031468972,-0.0036336276771355078,0.003952384226345299,-0.0021761712661014813,20,20,20,20,20
2011-04-15,1,0,0,0.006888173031880207,0.0009449599675534408,-0.0032432114316266296,0.0053557890071730995,-0.0023060911700375692,20,20,20,20,20
2011-04-18,1,0,2,0.003836513622852051,-0.0007627972140150695,0.010760641671176317,-0.003865660971973451,-0.0019299286877373545,20,20,20,20,20
2011-04-19,1,2,2,-0.0035493770129659567,-0.0052723979432153425,0.0028973052225323382,9.915455174556698e-05,0.002763117765951076,20,20,20,20,20
2011-04-20,1,2,3,-0.00019743993207808216,0.006798818297735268,0.005293508962520885,0.007215017053425166,0.0017940440916035174,20,20,20,20,20
2011-04-21,1,3,2,-0.013075080015062074,0.0005574899593042725,0.0052103588475678276,0.0037492859818298086,0.003039396318452146,19,20,21,20,20
2011-04-25,1,2,2,-0.0008842898089963301,-8.752907097358594e-05,0.003062599887958675,-0.0017726947932843995,-0.0028078827743506945,20,20,20,20,20
2011-04-26,1,2,1,-0.0018689201863570399,0.0037144770543990125,0.001628223904787407,-0.010067370891807424,-0.005652225327282567,20,20,20,20,20
2011-04-27,1,1,1,0.005791854678257992,0.006390329870766637,-0.0001637708440692904,-0.0076667260408499445,0.0006729239940134891,20,20,20,20,20
2011-04-28,1,1,2,-0.0007896002265394715,0.0017157895754635669,0.008395761498976927,0.008147915990592712,0.0033926568048251045,20,20,20,20,20
2011-04-29,1,2,4,0.0005556127161412857,0.002018463539850224,8.84942544017409e-05,-0.00994098080413242,0.0030948112946774207,20,20,20,20,20
2011-05-02,1,4,0,0.010368521385944837,-0.00014102055536752852,-0.0030801229554511455,0.008206174666649222,0.0012513844461376007,20,20,20,20,20
2011-05-03,1,0,1,0.006882250916763083,0.012877706159623378,0.003119964046802032,-0.001962357532760999,-0.000882219818769931,20,20,20,20,20
2011-05-04,1,1,1,-0.002069800102442113,0.009437231838535438,0.008286708805490772,0.004932456486770351,0.0021344174222285343,20,20,20,20,20
2011-05-05,2,1,0,0.014368744647782108,0.01150821148821635,-0.004411221139339581,0.003338379950013086,-0.0010257595127721622,21,20,19,20,20
2011-05-06,2,0,3,0.010330174470765638,0.013273412709658117,0.0025460858007983894,0.01830690358427648,0.0030935043754855293,20,20,20,20,20
2011-05-09,1,3,3,-0.004399202613550718,-0.007619537144820135,-0.00045460085107053847,0.006202237343004456,0.001965430637422303,20,20,20,20,20
2011-05-10,1,3,2,0.003660443228141532,0.002033234102161427,0.0044945383295876395,-0.008348229506114985,0.00246707295400179,20,20,20,20,20
2011-05-11,1,2,2,0.0028594238119386997,0.002302126831889869,0.005417486013274695,0.0032066702830802624,-0.0013241095671638337,20,20,20,20,20
2011-05-12,1,2,3,-0.00901736721095606,0.004415761494774727,-0.008013361139617096,0.0047898203321601,0.001061364475244932,20,20,20,20,20
2011-05-13,1,3,0,0.010144580400825482,0.002827922031421067,-0.002572746625260864,0.0065577571288082375,0.0018989263969763435,20,20,20,20,20
2011-05-16,2,0,0,0.02125267806243825,0.0022926449903106607,0.00713833608228655,-0.009928247167254997,-0.0016123783024960061,21,20,20,19,20
2011-05-17,2,0,2,0.006315776089590726,0.010146171026965816,0.01704785785709615,0.001190434368740685,0.0015296700765257193,20,20,20,20,20
2011-05-18,1,2,0,0.006870249202034226,0.000925821128526493,-0.004093064906201147,0.0044156006006204115,0.003532057549076373,20,20,20,20,20
2011-05-19,1,0,0,0.009860474208732402,0.0009537833010773201,0.0027807177150559843,-0.004781025411940387,-0.0003664569496239374,20,20,20,20,20
2011-05-20,2,0,1,0.0010431452423614474,0.009898433287702471,-0.013457618439898626,0.009313807962891451,0.0055703869701876395,20,21,19,20,20
2011-05-23,2,1,0,0.015740548016846653,-0.002591046897222088,0.005502318836729994,0.011936683166368181,0.000422809224507743,21,19,20,20,20
2011-05-24,2,0,0,0.0041963874883202005,-0.018642738951100354,-0.017274612295223996,0.00092361257835247,0.004588330052140587,21,19,19,20,21
2011-05-25,2,0,2,-0.0054851363999137755,0.012911562105462187,0.016682203824207372,0.011118016602834107,0.0026416370495162744,19,20,21,20,20
2011-05-26,2,2,0,0.017008783355771717,-0.005625829037279718,0.0074405551489276096,0.001511516348077378,0.0011405730897968238,21,19,20,20,20
2011-05-27,2,0,0,0.0024295019907660397,0.0015015118300020116,-0.00039032903675693606,-0.0029341297246212217,0.0016415290945027273,20,20,20,20,20
2011-05-31,2,0,3,0.004241405594359227,0.0026180686941652013,0.0023353211839977177,0.0142648268311884,0.007450253051121981,20,20,20,20,20
2011-06-01,2,3,1,-0.0017820561222134461,0.018598173511405452,0.0017348661955486054,-0.012476455901650453,0.002168317084616328,20,21,20,19,20
2011-06-02,2,1,0,0.015606529511775158,0.0006794840880921606,-0.0016862408314531861,0.0021972379918346425,-0.0006888828494716797,20,20,20,20,20
2011-06-03,2,0,0,0.006129139121211976,-0.011165583652389002,-0.007563625243882789,-0.004029272880629035,-0.0022858972282370276,21,19,20,20,20
2011-06-06,2,0,3,0.008166608343136776,-0.011434692858187464,-0.004799420619166712,0.012081751687284679,0.0038326802193891785,20,19,20,21,20
2011-06-07,2,3,1,0.0022594556097073116,0.0051551584934280085,-0.005664058947803527,-0.003307091768478096,0.0032910448138453426,20,20,20,20,20
2011-06-08,2,1,0,0.0227135467614809,-0.004391319255039289,0.007243921441467674,0.004319422435597796,0.003545733494553144,21,19,20,20,20
2011-06-09,2,0,0,0.021007536316361024,-0.0056366122491865135,-0.0006789762372127154,9.591842653467856e-05,-0.001808478882418971,21,19,20,20,20
2011-06-10,2,0,1,0.007830423114425169,0.017641345411636627,-0.005210754634549799,0.004182254097712747,0.0012317745564030913,20,21,19,20,20
2011-06-13,2,1,0,0.014434347270249075,0.007758965199787611,0.0007828955806713882,-0.016034250787138042,0.00658781643538252,21,20,20,19,20
2011-06-14,2,0,3,-0.010387706991790247,-0.0023819016735931787,0.0001558671473657612,0.007639950591818036,0.006330899758440293,19,20,20,21,20
2011-06-15,2,3,4,0.005268098829536458,0.004457585132552444,-0.00043088510122503247,-0.018634092984522264,0.007065732114614658,20,20,20,19,21
2011-06-16,2,4,3,0.00981031687612274,0.0017799848729279269,0.005184257801883347,0.026517911760651186,-0.0020696359251656787,20,20,20,21,19
2011-06-17,2,3,1,0.008181407583427362,0.015747327398466033,0.004492657618742694,0.010063483299374369,0.00010009768392816036,20,20,20,20,20
2011-06-20,2,1,4,-0.0050710863273829634,-0.0006346351349823625,0.0022520017682633653,-0.013676850118567636,0.004641450282673724,20,20,20,19,21
2011-06-21,2,4,3,-0.0015583886250835617,-4.100039541106316e-05,-0.0027934555580212254,0.0082519276757524,-0.0027012992389371295,20,20,20,20,20
2011-06-22,2,3,0,0.011861312247081297,-0.005898915411197048,0.010718408648016774,-0.026280395061592996,-0.002382193330906546,21,20,21,18,20
2011-06-23,2,0,0,0.021393591723730284,0.005793981833585521,0.005789306926741782,0.007767234979760824,0.0022129132153536554,21,20,20,20,19
2011-06-24,2,0,4,-0.023383121120519705,-0.015784770983341488,0.0011901118306950156,-0.008614163445817849,0.008253814316830439,19,20,20,20,21
2011-06-27,2,4,0,0.010327890569791205,0.005806011138767615,0.0021061503060608904,0.003699317108668494,-0.003586815374120296,20,20,20,20,20
2011-06-28,2,0,3,-0.00522220401334055,0.0018014962504289591,-0.0023873514410865278,0.009393655696632712,0.00019658742136285256,20,20,20,20,20
2011-06-29,2,3,3,-0.002563049385131537,0.003263482663585769,-0.000864679101194674,0.013911447209141826,0.002295821615288474,20,20,20,20,20
2011-06-30,2,3,3,0.004845777668110346,0.00022603338850940552,-0.006581273235133529,0.015075416717021535,0.009175050234881426,20,20,19,21,20
2011-07-01,0,3,1,0.002135538486967318,0.010058805924748247,0.00808659699276583,-0.004094961659207584,0.0020651567605353355,20,20,20,20,20
2011-07-05,0,1,2,-0.008644757821565624,-0.01579564814826227,0.0005899002821285664,-0.012620762967870302,-0.0030323067722868788,20,20,20,20,20
2011-07-06,0,2,2,-0.01624215943854197,-0.007719596536197868,0.0042095746600881515,-0.002914045174397432,0.0023953716044590174,19,20,21,20,20
2011-07-07,0,2,2,-0.0022732263808989575,0.0005636502655756452,0.0188976038622592,0.006209019438281855,0.0010216292295319028,19,20,21,20,20
2011-07-08,0,2,0,0.004222749823403319,0.0013177824209007788,-0.0005670211350461941,-0.01613691525701621,-0.0037707767241577407,21,20,20,19,20
2011-07-11,2,0,3,0.0008550197916472449,0.004343119360593472,0.0019594871566425086,0.007661740167770469,-0.001154087758431994,20,20,20,20,20
2011-07-12,2,3,1,0.012093763933949281,0.013011255083913527,-0.008684242189681161,-0.011827674689568407,-0.002531103600390742,21,21,19,19,20
2011-07-13,2,1,3,0.00100072344044367,4.1987882202068873e-05,-0.004016245004383304,0.01047520968606904,0.0008576239261025407,20,20,20,20,20
2011-07-14,2,3,3,-0.007623524012490101,-0.00644042534550395,-0.005918073214699937,0.0022517604024393486,0.0023856651752518646,20,20,20,20,20
